time, reference_roll, reference_pitch, reference_yaw, reference_vertical, command_roll, command_pitch, command_yaw, command_vertical, quaternion_x, quaternion_y, quaternion_z, quaternion_w, roll, pitch, yaw, roll_slow, pitch_slow, yaw_slow, speed_x, speed_y, speed_z, altitude, altitude_above_to, translation_x, translation_y, translation_z, rotation_x, rotation_y, rotation_z, rotation_w
1677060887.205844, 0.000000, 0.000000, 0.000000, 0.000000, 0.050541, 0.049999, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.309387, -761.414795, 1168.770508, -0.024042, -0.002842, 0.059971, 0.997907
1677060887.206765, 0.000000, 0.000000, 0.000000, 0.000000, 0.050541, 0.049999, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.309387, -761.414795, 1168.770508, -0.024042, -0.002842, 0.059971, 0.997907
1677060887.207829, 0.000000, 0.000000, 0.000000, 0.000000, 0.050541, 0.049999, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.208740, 0.000000, 0.000000, 0.000000, 0.000000, 0.050541, 0.049999, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.209698, 0.000000, 0.000000, 0.000000, 0.000000, 0.050541, 0.049999, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.210777, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.211666, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.212743, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.213677, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.214836, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.215723, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.216705, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.217668, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.218667, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.219718, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.220778, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.221803, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.222698, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.223683, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.224662, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.225751, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.226733, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.438721, -761.447449, 1168.486572, -0.024586, -0.004183, 0.060005, 0.997886
1677060887.227645, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.228696, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.229674, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.230760, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.231679, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.232673, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.233811, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.234743, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.235662, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.236699, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.237664, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.238665, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.239724, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.240837, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.241711, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.242667, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.243673, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.244673, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.003723, 0.002747, -0.922729, 0.385254, -0.126055, 0.514934, -134.672748, -0.205814, 0.447211, -134.650418, -0.002746, 0.002778, -0.011719, 1.117050, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.245961, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.246707, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -292.214447, -761.455811, 1168.083740, -0.027864, -0.007886, 0.058618, 0.997860
1677060887.247632, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.248750, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.249760, 0.000000, 0.000000, 0.000000, 0.000000, -0.004947, -0.004825, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.250782, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.251614, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.252730, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.253701, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.254704, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.255748, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.256732, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.257741, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.258744, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.259711, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.260834, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.261728, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.262719, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.263731, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.264721, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.265737, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.266736, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.065643, -762.031738, 1167.767212, -0.030170, -0.008819, 0.069262, 0.997103
1677060887.267813, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.268751, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004089, 0.002441, -0.922791, 0.385193, -0.077664, 0.540196, -134.684424, -0.205814, 0.447211, -134.650418, -0.002747, 0.002777, -0.007812, 1.115326, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.270419, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.270901, 0.000000, 0.000000, 0.000000, 0.000000, -0.004958, -0.004814, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.271847, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.272750, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.273762, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.274720, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.275675, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.276835, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
1677060887.277710, 0.000000, 0.000000, 0.000000, 0.000000, -0.004897, -0.004874, 0.000000, 0.000000, 0.004150, 0.002319, -0.922668, 0.385376, -0.061941, 0.541253, -134.656161, -0.205814, 0.447211, -134.650418, -0.002746, 0.002779, -0.007812, 1.114975, 1.100736, -293.110931, -762.084595, 1167.368286, -0.029936, -0.011488, 0.066077, 0.997299
